timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-02-26T15:20:00Z,BTC-USD-5M-PM,5m,0.01,0.99,105817.179332,down
2026-02-26T15:20:00Z,ETH-USD-5M-PM,5m,0.001,0.999,10288.114827,down
2026-02-26T15:25:00Z,BTC-USD-5M-PM,5m,0.5,0.5,25.725486,up
2026-02-26T15:25:00Z,ETH-USD-5M-PM,5m,0.36,0.64,NaN,down
2026-02-26T15:30:00Z,BTC-USD-5M-PM,5m,0.77,0.23,52,down
2026-02-26T15:30:00Z,ETH-USD-5M-PM,5m,0.79,0.21,17.80392,up
2026-02-26T15:35:00Z,BTC-USD-5M-PM,5m,0.001,0.999,186953.821951,down
2026-02-26T15:35:00Z,ETH-USD-5M-PM,5m,0.01,0.99,20491.136994,down
2026-02-26T15:40:00Z,BTC-USD-5M-PM,5m,0.999,0.001,164484.887357,up
2026-02-26T15:40:00Z,ETH-USD-5M-PM,5m,0.99,0.01,105.450978,up
2026-02-26T15:45:00Z,BTC-USD-5M-PM,5m,0.999,0.001,199659.671263,up
2026-02-26T15:45:00Z,ETH-USD-5M-PM,5m,0.99,0.01,NaN,up
2026-02-26T15:50:00Z,BTC-USD-5M-PM,5m,0.99,0.01,234608.926461,up
2026-02-26T15:50:00Z,ETH-USD-5M-PM,5m,0.999,0.001,18821.931189,up
2026-02-26T15:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,969.011952,down
2026-02-26T15:55:00Z,ETH-USD-5M-PM,5m,0.001,0.999,402.62392,down
2026-02-26T16:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,1175.4894,up
2026-02-26T16:00:00Z,ETH-USD-5M-PM,5m,0.01,0.99,385.986615,down
2026-02-26T16:05:00Z,BTC-USD-5M-PM,5m,0.23,0.77,914.883522,down
2026-02-26T16:05:00Z,ETH-USD-5M-PM,5m,0.01,0.99,84.359605,down
2026-02-26T16:10:00Z,BTC-USD-5M-PM,5m,0.001,0.999,111308.207911,down
2026-02-26T16:10:00Z,ETH-USD-5M-PM,5m,0.01,0.99,30.458822,down
2026-02-26T16:15:00Z,BTC-USD-5M-PM,5m,0.2,0.8,43276.424416,up
2026-02-26T16:15:00Z,ETH-USD-5M-PM,5m,0.61,0.39,7328.170258,up
2026-02-26T16:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,140518.713426,up
2026-02-26T16:20:00Z,ETH-USD-5M-PM,5m,0.99,0.01,12222.402452,up
2026-02-26T16:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,128928.404185,up
2026-02-26T16:25:00Z,ETH-USD-5M-PM,5m,0.99,0.01,11569.170134,up
2026-02-26T16:30:00Z,BTC-USD-5M-PM,5m,0.999,0.001,167333.09114,up
2026-02-26T16:30:00Z,ETH-USD-5M-PM,5m,0.99,0.01,17225.920692,up
2026-02-26T16:35:00Z,BTC-USD-5M-PM,5m,0.001,0.999,128362.216803,down
2026-02-26T16:35:00Z,ETH-USD-5M-PM,5m,0.01,0.99,13197.571691,down
2026-02-26T16:40:00Z,BTC-USD-5M-PM,5m,0.001,0.999,368237.553176,down
2026-02-26T16:40:00Z,ETH-USD-5M-PM,5m,0.01,0.99,29520.71463,down
2026-02-26T16:45:00Z,BTC-USD-5M-PM,5m,0.01,0.99,177628.602664,down
2026-02-26T16:45:00Z,ETH-USD-5M-PM,5m,0.01,0.99,22202.427406,down
2026-02-26T16:50:00Z,BTC-USD-5M-PM,5m,0.001,0.999,196168.970443,down
2026-02-26T16:50:00Z,ETH-USD-5M-PM,5m,0.001,0.999,14474.598693,down
2026-02-26T16:55:00Z,BTC-USD-5M-PM,5m,0.001,0.999,137439.399867,down
2026-02-26T16:55:00Z,ETH-USD-5M-PM,5m,0.001,0.999,16306.765228,down
2026-02-26T17:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,229419.138742,up
2026-02-26T17:00:00Z,ETH-USD-5M-PM,5m,0.27,0.73,11944.175031,down
2026-02-26T17:05:00Z,BTC-USD-5M-PM,5m,0.99,0.01,142043.653974,up
2026-02-26T17:05:00Z,ETH-USD-5M-PM,5m,0.99,0.01,12700.419324,up
2026-02-26T17:10:00Z,BTC-USD-5M-PM,5m,0.999,0.001,181657.759707,up
2026-02-26T17:10:00Z,ETH-USD-5M-PM,5m,0.99,0.01,17906.91289,up
2026-02-26T17:15:00Z,BTC-USD-5M-PM,5m,0.61,0.39,113137.162638,down
2026-02-26T17:15:00Z,ETH-USD-5M-PM,5m,0.01,0.99,23654.567945,down
2026-02-26T17:20:00Z,BTC-USD-5M-PM,5m,0.81,0.19,113297.509679,up
2026-02-26T17:20:00Z,ETH-USD-5M-PM,5m,0.92,0.08,10528.671016,up
2026-02-26T17:25:00Z,BTC-USD-5M-PM,5m,0.01,0.99,104219.116139,down
2026-02-26T17:25:00Z,ETH-USD-5M-PM,5m,0.02,0.98,10410.965662,down
2026-02-26T17:30:00Z,BTC-USD-5M-PM,5m,0.97,0.03,87433.841067,up
2026-02-26T17:30:00Z,ETH-USD-5M-PM,5m,0.72,0.28,8294.087706,up
2026-02-26T17:35:00Z,BTC-USD-5M-PM,5m,0.91,0.09,106561.367978,up
2026-02-26T17:35:00Z,ETH-USD-5M-PM,5m,0.999,0.001,17284.168108,up
2026-02-26T17:40:00Z,BTC-USD-5M-PM,5m,0.02,0.98,84006.02776,down
2026-02-26T17:40:00Z,ETH-USD-5M-PM,5m,0.02,0.98,10221.21298,down
2026-02-26T17:45:00Z,BTC-USD-5M-PM,5m,0.01,0.99,143999.225446,down
2026-02-26T17:45:00Z,ETH-USD-5M-PM,5m,0.99,0.01,17390.309657,up
2026-02-26T17:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,135607.445038,down
2026-02-26T17:50:00Z,ETH-USD-5M-PM,5m,0.01,0.99,16064.047311,down
2026-02-26T17:55:00Z,BTC-USD-5M-PM,5m,0.999,0.001,131565.991905,up
2026-02-26T17:55:00Z,ETH-USD-5M-PM,5m,0.99,0.01,11024.772328,up
2026-02-26T18:00:00Z,BTC-USD-5M-PM,5m,0.01,0.99,157445.23234,down
2026-02-26T18:00:00Z,ETH-USD-5M-PM,5m,0.01,0.99,15715.786516,down
2026-02-26T18:05:00Z,BTC-USD-5M-PM,5m,0.53,0.47,103349.658173,up
2026-02-26T18:05:00Z,ETH-USD-5M-PM,5m,0.99,0.01,17976.599343,up
2026-02-26T18:10:00Z,BTC-USD-5M-PM,5m,0.01,0.99,123621.615629,down
2026-02-26T18:10:00Z,ETH-USD-5M-PM,5m,0.01,0.99,14170.074107,down
2026-02-26T18:15:00Z,BTC-USD-5M-PM,5m,0.99,0.01,134807.935571,up
2026-02-26T18:15:00Z,ETH-USD-5M-PM,5m,0.4,0.6,6716.708447,up
2026-02-26T18:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,91103.618013,up
2026-02-26T18:20:00Z,ETH-USD-5M-PM,5m,0.99,0.01,11772.949139,up
2026-02-26T18:25:00Z,BTC-USD-5M-PM,5m,0.001,0.999,129252.384756,down
2026-02-26T18:25:00Z,ETH-USD-5M-PM,5m,0.01,0.99,10512.462763,down
2026-02-26T18:30:00Z,BTC-USD-5M-PM,5m,0.001,0.999,118069.572809,down
2026-02-26T18:30:00Z,ETH-USD-5M-PM,5m,0.01,0.99,14485.358394,down
2026-02-26T18:35:00Z,BTC-USD-5M-PM,5m,0.99,0.01,112793.154082,up
2026-02-26T18:35:00Z,ETH-USD-5M-PM,5m,0.999,0.001,10541.440226,up
2026-02-26T18:40:00Z,BTC-USD-5M-PM,5m,0.64,0.36,128321.556395,down
2026-02-26T18:40:00Z,ETH-USD-5M-PM,5m,0.98,0.02,10426.93999,up
