timestamp,market,timeframe,up_price,down_price,volume,outcome,slug
2026-03-13T02:15:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773367800
2026-03-13T02:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773368100
2026-03-13T02:25:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773368400
2026-03-13T02:30:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773368700
2026-03-13T02:35:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773369000
2026-03-13T02:40:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773369300
2026-03-13T02:45:00Z,BTC-USD-5M-PM,5m,0.01,0.99,110304.343288,down,btc-updown-5m-1773369600
2026-03-13T02:50:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773369900
2026-03-13T02:55:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773370200
2026-03-13T03:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773370500
2026-03-13T03:05:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773370800
2026-03-13T03:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773371100
2026-03-13T03:15:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773371400
2026-03-13T03:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773371700
2026-03-13T03:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773372000
2026-03-13T03:30:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773372300
2026-03-13T03:35:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773372600
2026-03-13T03:40:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773372900
2026-03-13T03:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773373200
2026-03-13T03:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773373500
2026-03-13T03:55:00Z,BTC-USD-5M-PM,5m,0.999,0.001,NaN,up,btc-updown-5m-1773373800
2026-03-13T04:00:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773374100
2026-03-13T04:05:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773374400
2026-03-13T04:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773374700
2026-03-13T04:15:00Z,BTC-USD-5M-PM,5m,0.002,0.998,NaN,down,btc-updown-5m-1773375000
2026-03-13T04:20:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773375300
2026-03-13T04:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773375600
2026-03-13T04:30:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773375900
2026-03-13T04:35:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773376200
2026-03-13T04:40:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773376500
2026-03-13T04:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773376800
2026-03-13T04:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773377100
2026-03-13T04:55:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773377400
2026-03-13T05:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773377700
2026-03-13T05:05:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773378000
2026-03-13T05:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773378300
2026-03-13T05:15:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773378600
2026-03-13T05:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773378900
2026-03-13T05:25:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773379200
2026-03-13T05:30:00Z,BTC-USD-5M-PM,5m,0.999,0.001,NaN,up,btc-updown-5m-1773379500
2026-03-13T05:35:00Z,BTC-USD-5M-PM,5m,0.999,0.001,NaN,up,btc-updown-5m-1773379800
2026-03-13T05:40:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773380100
2026-03-13T05:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773380400
2026-03-13T05:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773380700
2026-03-13T05:55:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773381000
2026-03-13T06:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773381300
2026-03-13T06:05:00Z,BTC-USD-5M-PM,5m,0.001,0.999,144929.183787,down,btc-updown-5m-1773381600
2026-03-13T06:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773381900
2026-03-13T06:15:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773382200
2026-03-13T06:20:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773382500
2026-03-13T06:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773382800
2026-03-13T06:30:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773383100
2026-03-13T06:35:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773383400
2026-03-13T06:40:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773383700
2026-03-13T06:45:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773384000
2026-03-13T06:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773384300
2026-03-13T06:55:00Z,BTC-USD-5M-PM,5m,0.999,0.001,NaN,up,btc-updown-5m-1773384600
2026-03-13T07:00:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773384900
2026-03-13T07:05:00Z,BTC-USD-5M-PM,5m,0.999,0.001,NaN,up,btc-updown-5m-1773385200
2026-03-13T07:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773385500
2026-03-13T07:15:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773385800
2026-03-13T07:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773386100
2026-03-13T07:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773386400
2026-03-13T07:30:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773386700
2026-03-13T07:35:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773387000
2026-03-13T07:40:00Z,BTC-USD-5M-PM,5m,0.999,0.001,152460.729063,up,btc-updown-5m-1773387300
2026-03-13T07:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773387600
2026-03-13T07:50:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773387900
2026-03-13T07:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773388200
2026-03-13T08:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773388500
2026-03-13T08:05:00Z,BTC-USD-5M-PM,5m,0.001,0.999,NaN,down,btc-updown-5m-1773388800
2026-03-13T08:10:00Z,BTC-USD-5M-PM,5m,0.01,0.99,NaN,down,btc-updown-5m-1773389100
2026-03-13T08:15:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773389400
2026-03-13T08:20:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up,btc-updown-5m-1773389700
