timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-01-01T06:30:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T06:35:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:40:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:45:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T06:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T06:50:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T06:50:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T06:55:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T06:55:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:00:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:00:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:05:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:15:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:15:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:20:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:20:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:30:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:35:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:40:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:45:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:50:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:50:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T07:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T07:55:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:00:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:00:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:05:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:15:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:15:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:20:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:20:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:25:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:30:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:30:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:35:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:40:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:40:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:45:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T08:50:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:50:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T08:55:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:00:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:00:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:05:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:15:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:15:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:20:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:20:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:30:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:35:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:35:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:40:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
